cliente_id,nombre,edad,genero,ubicacion
0000048755,Cliente_48755,61,Otro,Guadalajara
0000048756,Cliente_48756,35,Femenino,Cdmx
0000048757,Cliente_48757,39,Masculino,Cdmx
0000048758,Cliente_48758,60,Masculino,Cdmx
0000048759,Cliente_48759,56,Masculino,Cdmx
0000048760,Cliente_48760,53,Otro,Puebla
0000048761,Cliente_48761,35,Otro,Cdmx
0000048762,Cliente_48762,29,Masculino,Puebla
0000015465,Cliente_48763,18,Otro,Guadalajara
0000048764,Cliente_48764,51,Masculino,Puebla
0000048765,Cliente_48765,27,Masculino,Tijuana
0000048766,Cliente_48766,63,Femenino,Monterrey
0000048767,Cliente_48767,44,Otro,Cdmx
0000048768,Cliente_48768,39,Otro,Monterrey
0000048769,Cliente_48769,42,Masculino,Tijuana
0000048770,Cliente_48770,29,Otro,Tijuana
0000048771,Cliente_48771,51,Otro,Cdmx
0000048772,Cliente_48772,55,Masculino,Tijuana
0000048773,Cliente_48773,61,Masculino,Cdmx
0000048774,Cliente_48774,53,Otro,Monterrey
0000048775,Cliente_48775,55,Otro,Tijuana
0000048776,Cliente_48776,68,Masculino,Cdmx
0000048777,Cliente_48777,34,Otro,Tijuana
0000048778,Cliente_48778,56,Otro,Monterrey
0000048779,Cliente_48779,61,Femenino,Puebla
0000048780,Cliente_48780,58,Masculino,Puebla
0000048781,Cliente_48781,27,Femenino,Cdmx
0000048782,Cliente_48782,54,Otro,Puebla
0000048783,Cliente_48783,67,Femenino,Puebla
0000048784,Cliente_48784,42,Femenino,Tijuana
0000048785,Cliente_48785,26,Masculino,Guadalajara
0000048786,Cliente_48786,47,Masculino,Cdmx
0000048788,Cliente_48788,61,Otro,Guadalajara
0000048789,Cliente_48789,34,Femenino,Puebla
0000048790,Cliente_48790,28,Otro,Guadalajara
0000048791,Cliente_48791,44,Masculino,Tijuana
0000048792,Cliente_48792,21,Masculino,Cdmx
0000048793,Cliente_48793,58,Femenino,Tijuana
0000048794,Cliente_48794,69,Femenino,Tijuana
0000048795,Cliente_48795,53,Otro,Monterrey
0000048796,Cliente_48796,42,Masculino,Tijuana
0000048797,Cliente_48797,56,Masculino,Cdmx
0000048798,Cliente_48798,57,Masculino,Cdmx
0000048799,Cliente_48799,42,Otro,Monterrey
0000048800,Cliente_48800,24,Otro,Tijuana
0000048801,Cliente_48801,37,Masculino,Puebla
0000048802,Cliente_48802,29,Femenino,Monterrey
0000048803,Cliente_48803,59,Otro,Monterrey
0000048804,Cliente_48804,46,Masculino,Puebla
0000048805,Cliente_48805,27,Masculino,Cdmx
0000048806,Cliente_48806,43,Otro,Guadalajara
0000048807,Cliente_48807,64,Otro,Puebla
0000015536,Cliente_48808,24,Femenino,Tijuana
0000048809,Cliente_48809,64,Otro,Guadalajara
0000048810,Cliente_48810,27,Masculino,Monterrey
0000048811,Cliente_48811,66,Femenino,Monterrey
0000048812,Cliente_48812,67,Otro,Monterrey
0000048813,Cliente_48813,36,Masculino,Monterrey
0000048814,Cliente_48814,25,Femenino,Guadalajara
0000048815,Cliente_48815,56,Femenino,Tijuana
0000048816,Cliente_48816,63,Masculino,Puebla
0000048817,Cliente_48817,30,Femenino,Puebla
0000048818,Cliente_48818,50,Otro,Tijuana
0000048819,Cliente_48819,54,Masculino,Tijuana
0000048820,Cliente_48820,46,Femenino,Puebla
0000048821,Cliente_48821,53,Otro,Puebla
0000048822,Cliente_48822,43,Femenino,Monterrey
0000048823,Cliente_48823,50,Femenino,Tijuana
0000048824,Cliente_48824,50,Otro,Cdmx
0000048825,Cliente_48825,36,Femenino,Cdmx
0000048826,Cliente_48826,22,Masculino,Guadalajara
0000048827,Cliente_48827,31,Femenino,Cdmx
0000048828,Cliente_48828,25,Otro,Cdmx
0000048829,Cliente_48829,69,Masculino,Puebla
0000048830,Cliente_48830,18,Masculino,Puebla
0000048831,Cliente_48831,19,Masculino,Tijuana
0000048832,Cliente_48832,22,Otro,Cdmx
0000048833,Cliente_48833,67,Masculino,Monterrey
0000048834,Cliente_48834,21,Masculino,Puebla
0000048835,Cliente_48835,28,Femenino,Guadalajara
0000048836,Cliente_48836,18,Masculino,Guadalajara
0000048837,Cliente_48837,65,Otro,Cdmx
0000048838,Cliente_48838,51,Otro,Guadalajara
0000048839,Cliente_48839,20,Masculino,Monterrey
0000048840,Cliente_48840,62,Otro,Puebla
0000048842,Cliente_48842,30,Masculino,Cdmx
0000048843,Cliente_48843,65,Femenino,Tijuana
0000048844,Cliente_48844,60,Femenino,Guadalajara
0000048845,Cliente_48845,66,Femenino,Guadalajara
0000048846,Cliente_48846,24,Masculino,Tijuana
0000048847,Cliente_48847,43,Otro,Tijuana
0000048848,Cliente_48848,26,Otro,Guadalajara
0000048849,Cliente_48849,44,Masculino,Cdmx
0000048850,Cliente_48850,39,Masculino,Guadalajara
0000048851,Cliente_48851,40,Femenino,Guadalajara
0000048852,Cliente_48852,39,Femenino,Cdmx
0000048853,Cliente_48853,43,Otro,Cdmx
0000048854,Cliente_48854,39,Femenino,Monterrey
0000048855,Cliente_48855,22,Otro,Tijuana
0000048856,Cliente_48856,34,Femenino,Guadalajara
0000048857,Cliente_48857,18,Otro,Cdmx
0000048858,Cliente_48858,18,Masculino,Cdmx
0000048859,Cliente_48859,61,Masculino,Cdmx
0000048860,Cliente_48860,34,Masculino,Tijuana
0000048861,Cliente_48861,27,Femenino,Guadalajara
0000048862,Cliente_48862,48,Femenino,Tijuana
0000048863,Cliente_48863,57,Femenino,Tijuana
0000048864,Cliente_48864,29,Otro,Cdmx
0000048865,Cliente_48865,27,Otro,Puebla
0000048866,Cliente_48866,21,Masculino,Monterrey
0000048867,Cliente_48867,66,Otro,Tijuana
0000015544,Cliente_48868,35,Femenino,Puebla
0000048869,Cliente_48869,58,Masculino,Tijuana
0000048870,Cliente_48870,53,Femenino,Guadalajara
0000048871,Cliente_48871,55,Masculino,Monterrey
0000048872,Cliente_48872,56,Masculino,Guadalajara
0000048873,Cliente_48873,63,Otro,Monterrey
0000048874,Cliente_48874,41,Femenino,Puebla
0000048875,Cliente_48875,23,Masculino,Puebla
0000048876,Cliente_48876,40,Otro,Tijuana
0000048877,Cliente_48877,19,Masculino,Tijuana
0000048878,Cliente_48878,53,Masculino,Puebla
0000048879,Cliente_48879,59,Femenino,Tijuana
0000048880,Cliente_48880,36,Otro,Guadalajara
0000048881,Cliente_48881,45,Otro,Cdmx
0000048882,Cliente_48882,43,Femenino,Puebla
0000048883,Cliente_48883,56,Otro,Puebla
0000048884,Cliente_48884,41,Femenino,Guadalajara
0000048885,Cliente_48885,48,Femenino,Monterrey
0000048886,Cliente_48886,26,Femenino,Puebla
0000048887,Cliente_48887,42,Femenino,Cdmx
0000048888,Cliente_48888,45,Masculino,Puebla
0000048889,Cliente_48889,69,Otro,Guadalajara
0000048890,Cliente_48890,52,Femenino,Monterrey
0000048891,Cliente_48891,42,Otro,Tijuana
0000048892,Cliente_48892,64,Otro,Guadalajara
0000048893,Cliente_48893,42,Otro,Cdmx
0000048894,Cliente_48894,61,Otro,Monterrey
0000048895,Cliente_48895,35,Masculino,Tijuana
0000048896,Cliente_48896,22,Otro,Tijuana
0000048897,Cliente_48897,60,Masculino,Tijuana
0000048898,Cliente_48898,65,Femenino,Guadalajara
0000048899,Cliente_48899,69,Masculino,Tijuana
0000048900,Cliente_48900,39,Femenino,Tijuana
0000048901,Cliente_48901,47,Masculino,Guadalajara
0000048902,Cliente_48902,60,Masculino,Monterrey
0000048904,Cliente_48904,59,Femenino,Tijuana
0000048905,Cliente_48905,21,Femenino,Monterrey
0000048906,Cliente_48906,32,Masculino,Guadalajara
0000048907,Cliente_48907,64,Femenino,Cdmx
0000048908,Cliente_48908,35,Masculino,Puebla
0000048909,Cliente_48909,68,Otro,Monterrey
0000048910,Cliente_48910,26,Femenino,Guadalajara
0000048911,Cliente_48911,18,Otro,Puebla
0000048912,Cliente_48912,69,Masculino,Monterrey
0000048913,Cliente_48913,36,Masculino,Guadalajara
0000048914,Cliente_48914,42,Masculino,Tijuana
0000048915,Cliente_48915,28,Otro,Guadalajara
0000048916,Cliente_48916,58,Masculino,Cdmx
0000048917,Cliente_48917,60,Femenino,Cdmx
0000048918,Cliente_48918,62,Otro,Cdmx
0000048919,Cliente_48919,54,Otro,Monterrey
0000048920,Cliente_48920,46,Otro,Tijuana
0000048921,Cliente_48921,52,Masculino,Guadalajara
0000048922,Cliente_48922,29,Masculino,Monterrey
0000048923,Cliente_48923,44,Femenino,Puebla
0000048924,Cliente_48924,28,Otro,Tijuana
0000048925,Cliente_48925,60,Otro,Guadalajara
0000048926,Cliente_48926,51,Otro,Monterrey
0000048927,Cliente_48927,68,Masculino,Puebla
0000048928,Cliente_48928,68,Otro,Cdmx
0000048929,Cliente_48929,31,Otro,Tijuana
0000048930,Cliente_48930,57,Masculino,Cdmx
0000048931,Cliente_48931,59,Masculino,Monterrey
0000048932,Cliente_48932,52,Masculino,Puebla
0000048933,Cliente_48933,33,Otro,Guadalajara
0000048934,Cliente_48934,30,Otro,Cdmx
0000048935,Cliente_48935,66,Otro,Monterrey
0000048936,Cliente_48936,69,Otro,Puebla
0000048937,Cliente_48937,26,Masculino,Cdmx
0000048938,Cliente_48938,44,Otro,Cdmx
0000048939,Cliente_48939,26,Femenino,Guadalajara
0000048940,Cliente_48940,35,Masculino,Puebla
0000048941,Cliente_48941,21,Masculino,Guadalajara
0000048942,Cliente_48942,45,Masculino,Guadalajara
0000048943,Cliente_48943,44,Femenino,Puebla
0000048944,Cliente_48944,55,Femenino,Guadalajara
0000048945,Cliente_48945,40,Masculino,Guadalajara
0000048946,Cliente_48946,35,Otro,Guadalajara
0000048947,Cliente_48947,52,Masculino,Guadalajara
0000048948,Cliente_48948,39,Masculino,Monterrey
0000048949,Cliente_48949,63,Masculino,Cdmx
0000048950,Cliente_48950,67,Femenino,Puebla
0000048951,Cliente_48951,30,Masculino,Puebla
0000048952,Cliente_48952,23,Femenino,Puebla
0000048953,Cliente_48953,19,Otro,Puebla
0000048954,Cliente_48954,32,Femenino,Tijuana
0000048955,Cliente_48955,56,Femenino,Guadalajara
0000048956,Cliente_48956,50,Femenino,Tijuana
0000048957,Cliente_48957,66,Otro,Monterrey
0000015646,Cliente_48958,18,Femenino,Guadalajara
0000048959,Cliente_48959,39,Masculino,Tijuana
0000048960,Cliente_48960,62,Femenino,Tijuana
0000048961,Cliente_48961,39,Femenino,Guadalajara
0000048962,Cliente_48962,63,Femenino,Puebla
0000048963,Cliente_48963,46,Femenino,Cdmx
0000048964,Cliente_48964,19,Masculino,Tijuana
0000048965,Cliente_48965,31,Otro,Guadalajara
0000048967,Cliente_48967,47,Otro,Guadalajara
0000048968,Cliente_48968,47,Femenino,Cdmx
0000048969,Cliente_48969,37,Masculino,Cdmx
0000048970,Cliente_48970,24,Masculino,Puebla
0000048971,Cliente_48971,39,Otro,Guadalajara
0000048972,Cliente_48972,55,Masculino,Puebla
0000048973,Cliente_48973,29,Otro,Tijuana
0000048974,Cliente_48974,19,Femenino,Tijuana
0000048975,Cliente_48975,44,Femenino,Puebla
0000048976,Cliente_48976,45,Femenino,Guadalajara
0000048977,Cliente_48977,56,Masculino,Monterrey
0000048978,Cliente_48978,39,Masculino,Tijuana
0000048979,Cliente_48979,32,Otro,Monterrey
0000048980,Cliente_48980,34,Femenino,Tijuana
0000048981,Cliente_48981,31,Otro,Tijuana
0000048982,Cliente_48982,50,Femenino,Cdmx
0000048983,Cliente_48983,44,Otro,Cdmx
0000048984,Cliente_48984,47,Masculino,Cdmx
0000048985,Cliente_48985,24,Masculino,Tijuana
0000048986,Cliente_48986,42,Masculino,Puebla
0000048987,Cliente_48987,45,Masculino,Monterrey
0000048988,Cliente_48988,47,Otro,Cdmx
0000048989,Cliente_48989,60,Masculino,Guadalajara
0000048990,Cliente_48990,45,Masculino,Guadalajara
0000048991,Cliente_48991,30,Masculino,Cdmx
0000048992,Cliente_48992,52,Femenino,Cdmx
0000048993,Cliente_48993,25,Otro,Cdmx
0000048994,Cliente_48994,47,Otro,Monterrey
0000048995,Cliente_48995,22,Otro,Tijuana
0000048996,Cliente_48996,64,Masculino,Monterrey
0000048997,Cliente_48997,28,Otro,Tijuana
0000048998,Cliente_48998,49,Femenino,Cdmx
0000048999,Cliente_48999,50,Masculino,Puebla
0000049000,Cliente_49000,34,Otro,Guadalajara
0000049001,Cliente_49001,27,Masculino,Cdmx
0000049002,Cliente_49002,24,Otro,Tijuana
0000049003,Cliente_49003,49,Otro,Tijuana
0000049004,Cliente_49004,33,Otro,Guadalajara
0000049005,Cliente_49005,54,Masculino,Cdmx
0000049006,Cliente_49006,42,Masculino,Cdmx
0000049007,Cliente_49007,54,Masculino,Monterrey
0000049008,Cliente_49008,37,Femenino,Guadalajara
0000049009,Cliente_49009,25,Femenino,Puebla
0000049010,Cliente_49010,50,Otro,Guadalajara
0000049011,Cliente_49011,61,Femenino,Cdmx
0000049012,Cliente_49012,67,Masculino,Puebla
0000049013,Cliente_49013,64,Otro,Guadalajara
0000049015,Cliente_49015,35,Femenino,Guadalajara
0000049016,Cliente_49016,35,Femenino,Monterrey
0000049017,Cliente_49017,65,Masculino,Cdmx
0000049018,Cliente_49018,33,Masculino,Guadalajara
0000049019,Cliente_49019,55,Otro,Cdmx
0000049020,Cliente_49020,48,Otro,Cdmx
0000049021,Cliente_49021,46,Masculino,Tijuana
0000049022,Cliente_49022,65,Otro,Monterrey
0000049023,Cliente_49023,65,Otro,Puebla
0000049024,Cliente_49024,45,Femenino,Tijuana
0000049025,Cliente_49025,52,Femenino,Guadalajara
0000049026,Cliente_49026,58,Masculino,Puebla
0000049027,Cliente_49027,46,Masculino,Puebla
0000049028,Cliente_49028,68,Masculino,Cdmx
0000049029,Cliente_49029,64,Otro,Guadalajara
0000049030,Cliente_49030,42,Femenino,Puebla
0000049031,Cliente_49031,46,Femenino,Guadalajara
0000049032,Cliente_49032,38,Femenino,Tijuana
0000049033,Cliente_49033,54,Femenino,Cdmx
0000049034,Cliente_49034,40,Masculino,Tijuana
0000049035,Cliente_49035,64,Masculino,Cdmx
0000049036,Cliente_49036,55,Femenino,Cdmx
0000049037,Cliente_49037,32,Otro,Puebla
0000049038,Cliente_49038,48,Masculino,Tijuana
0000049039,Cliente_49039,51,Femenino,Puebla
0000049040,Cliente_49040,50,Otro,Puebla
0000049041,Cliente_49041,44,Otro,Guadalajara
0000049042,Cliente_49042,43,Otro,Tijuana
0000049043,Cliente_49043,37,Otro,Monterrey
0000049044,Cliente_49044,66,Otro,Guadalajara
0000049045,Cliente_49045,29,Femenino,Puebla
0000049046,Cliente_49046,46,Otro,Tijuana
0000049047,Cliente_49047,34,Masculino,Puebla
0000049048,Cliente_49048,57,Femenino,Guadalajara
0000049049,Cliente_49049,31,Otro,Tijuana
0000049050,Cliente_49050,64,Masculino,Tijuana
0000049051,Cliente_49051,42,Otro,Cdmx
0000049052,Cliente_49052,18,Otro,Puebla
0000049053,Cliente_49053,66,Masculino,Monterrey
0000049054,Cliente_49054,52,Femenino,Tijuana
0000049055,Cliente_49055,47,Femenino,Cdmx
0000049056,Cliente_49056,42,Otro,Puebla
0000049057,Cliente_49057,69,Femenino,Guadalajara
0000049058,Cliente_49058,27,Masculino,Tijuana
0000049059,Cliente_49059,68,Femenino,Guadalajara
0000049060,Cliente_49060,45,Otro,Monterrey
0000049061,Cliente_49061,62,Masculino,Guadalajara
0000049062,Cliente_49062,28,Otro,Puebla
0000049063,Cliente_49063,18,Otro,Tijuana
0000049064,Cliente_49064,43,Masculino,Cdmx
0000049065,Cliente_49065,54,Masculino,Tijuana
0000049066,Cliente_49066,31,Masculino,Cdmx
0000049067,Cliente_49067,41,Otro,Monterrey
0000049068,Cliente_49068,55,Masculino,Guadalajara
0000049069,Cliente_49069,54,Masculino,Guadalajara
0000049070,Cliente_49070,25,Otro,Monterrey
0000049071,Cliente_49071,35,Femenino,Guadalajara
0000049072,Cliente_49072,38,Otro,Guadalajara
0000049073,Cliente_49073,68,Otro,Tijuana
0000049074,Cliente_49074,61,Femenino,Cdmx
0000049075,Cliente_49075,37,Masculino,Monterrey
0000049076,Cliente_49076,66,Femenino,Puebla
0000049077,Cliente_49077,29,Masculino,Cdmx
0000049078,Cliente_49078,58,Masculino,Tijuana
0000049079,Cliente_49079,18,Femenino,Monterrey
0000049080,Cliente_49080,69,Masculino,Monterrey
0000049081,Cliente_49081,60,Masculino,Cdmx
0000049082,Cliente_49082,57,Otro,Monterrey
0000049083,Cliente_49083,51,Masculino,Puebla
0000049084,Cliente_49084,27,Femenino,Tijuana
0000049085,Cliente_49085,35,Otro,Cdmx
0000049086,Cliente_49086,34,Masculino,Puebla
0000049087,Cliente_49087,26,Otro,Tijuana
0000049088,Cliente_49088,27,Femenino,Tijuana
0000049089,Cliente_49089,47,Masculino,Guadalajara
0000049090,Cliente_49090,27,Otro,Tijuana
0000049091,Cliente_49091,38,Otro,Guadalajara
0000049092,Cliente_49092,56,Femenino,Guadalajara
0000049093,Cliente_49093,26,Masculino,Puebla
0000049094,Cliente_49094,31,Otro,Guadalajara
0000049095,Cliente_49095,50,Femenino,Puebla
0000049096,Cliente_49096,45,Otro,Tijuana
0000049097,Cliente_49097,33,Femenino,Monterrey
0000049098,Cliente_49098,64,Otro,Puebla
0000049099,Cliente_49099,25,Otro,Cdmx
0000049100,Cliente_49100,32,Masculino,Cdmx
0000049101,Cliente_49101,59,Otro,Tijuana
0000049102,Cliente_49102,39,Masculino,Puebla
0000049103,Cliente_49103,45,Otro,Guadalajara
0000049104,Cliente_49104,37,Masculino,Puebla
0000049105,Cliente_49105,60,Otro,Cdmx
0000049106,Cliente_49106,22,Femenino,Puebla
0000049107,Cliente_49107,52,Masculino,Cdmx
0000049108,Cliente_49108,32,Otro,Puebla
0000049109,Cliente_49109,56,Femenino,Puebla
0000049110,Cliente_49110,34,Masculino,Puebla
0000049111,Cliente_49111,57,Otro,Monterrey
0000049112,Cliente_49112,52,Femenino,Puebla
0000049113,Cliente_49113,62,Masculino,Guadalajara
0000049114,Cliente_49114,55,Femenino,Cdmx
0000049116,Cliente_49116,48,Femenino,Puebla
0000049117,Cliente_49117,37,Femenino,Cdmx
0000049118,Cliente_49118,67,Otro,Monterrey
0000049119,Cliente_49119,19,Masculino,Tijuana
0000049120,Cliente_49120,20,Otro,Guadalajara
0000049121,Cliente_49121,32,Femenino,Tijuana
0000049122,Cliente_49122,38,Femenino,Monterrey
0000049123,Cliente_49123,54,Masculino,Cdmx
0000049124,Cliente_49124,21,Femenino,Puebla
0000049125,Cliente_49125,29,Masculino,Guadalajara
0000049126,Cliente_49126,33,Otro,Cdmx
0000049127,Cliente_49127,44,Otro,Guadalajara
0000049128,Cliente_49128,43,Otro,Guadalajara
0000049129,Cliente_49129,24,Femenino,Puebla
0000049130,Cliente_49130,54,Otro,Cdmx
0000049131,Cliente_49131,42,Femenino,Monterrey
0000049132,Cliente_49132,59,Femenino,Monterrey
0000049133,Cliente_49133,52,Masculino,Tijuana
0000049134,Cliente_49134,66,Masculino,Puebla
0000049135,Cliente_49135,41,Otro,Puebla
0000049136,Cliente_49136,69,Otro,Guadalajara
0000049137,Cliente_49137,52,Femenino,Tijuana
0000049138,Cliente_49138,56,Masculino,Cdmx
0000049139,Cliente_49139,48,Femenino,Puebla
0000049140,Cliente_49140,24,Otro,Cdmx
0000049141,Cliente_49141,48,Femenino,Cdmx
0000049142,Cliente_49142,49,Otro,Monterrey
0000049143,Cliente_49143,26,Femenino,Puebla
0000049144,Cliente_49144,19,Otro,Cdmx
0000049145,Cliente_49145,64,Masculino,Monterrey
0000049146,Cliente_49146,35,Femenino,Puebla
0000049147,Cliente_49147,58,Otro,Monterrey
0000049148,Cliente_49148,27,Otro,Cdmx
0000049149,Cliente_49149,20,Masculino,Tijuana
0000049150,Cliente_49150,60,Femenino,Puebla
0000049151,Cliente_49151,26,Otro,Cdmx
0000049152,Cliente_49152,47,Masculino,Monterrey
0000049153,Cliente_49153,53,Masculino,Puebla
0000049154,Cliente_49154,67,Masculino,Monterrey
0000049155,Cliente_49155,43,Otro,Puebla
0000015669,Cliente_49156,23,Femenino,Monterrey
0000049157,Cliente_49157,61,Otro,Puebla
0000049158,Cliente_49158,38,Masculino,Tijuana
0000049159,Cliente_49159,23,Masculino,Monterrey
0000049160,Cliente_49160,51,Masculino,Cdmx
0000049161,Cliente_49161,35,Masculino,Puebla
0000049162,Cliente_49162,49,Femenino,Tijuana
0000049163,Cliente_49163,28,Masculino,Tijuana
0000049164,Cliente_49164,33,Masculino,Guadalajara
0000049165,Cliente_49165,26,Femenino,Monterrey
0000049166,Cliente_49166,43,Masculino,Tijuana
0000049168,Cliente_49168,47,Otro,Puebla
0000049169,Cliente_49169,34,Masculino,Cdmx
0000049170,Cliente_49170,32,Femenino,Tijuana
0000049171,Cliente_49171,59,Otro,Monterrey
0000049172,Cliente_49172,46,Masculino,Cdmx
0000049173,Cliente_49173,18,Femenino,Cdmx
0000049174,Cliente_49174,21,Otro,Cdmx
0000049175,Cliente_49175,35,Otro,Monterrey
0000049176,Cliente_49176,29,Masculino,Guadalajara
0000049177,Cliente_49177,64,Masculino,Tijuana
0000049178,Cliente_49178,50,Femenino,Cdmx
0000049179,Cliente_49179,58,Femenino,Puebla
0000049180,Cliente_49180,35,Masculino,Cdmx
0000049181,Cliente_49181,62,Otro,Guadalajara
0000049182,Cliente_49182,50,Masculino,Puebla
0000049183,Cliente_49183,53,Otro,Monterrey
0000049184,Cliente_49184,59,Otro,Cdmx
0000049185,Cliente_49185,39,Masculino,Tijuana
0000049186,Cliente_49186,47,Otro,Cdmx
0000015702,Cliente_49188,39,Otro,Cdmx
0000049189,Cliente_49189,50,Masculino,Tijuana
0000049191,Cliente_49191,59,Otro,Monterrey
0000049192,Cliente_49192,55,Otro,Guadalajara
0000049193,Cliente_49193,54,Masculino,Cdmx
0000049194,Cliente_49194,45,Otro,Puebla
0000049195,Cliente_49195,36,Femenino,Puebla
0000049196,Cliente_49196,59,Masculino,Cdmx
0000049197,Cliente_49197,66,Femenino,Tijuana
0000049198,Cliente_49198,21,Masculino,Monterrey
0000049199,Cliente_49199,23,Femenino,Guadalajara
0000049200,Cliente_49200,42,Femenino,Cdmx
0000049201,Cliente_49201,45,Femenino,Monterrey
0000049202,Cliente_49202,29,Femenino,Guadalajara
0000049203,Cliente_49203,29,Femenino,Guadalajara
0000049204,Cliente_49204,34,Masculino,Cdmx
0000049205,Cliente_49205,31,Masculino,Monterrey
0000049206,Cliente_49206,38,Masculino,Guadalajara
0000049207,Cliente_49207,26,Otro,Cdmx
0000049208,Cliente_49208,60,Masculino,Tijuana
0000049209,Cliente_49209,52,Otro,Monterrey
0000049210,Cliente_49210,32,Femenino,Puebla
0000049211,Cliente_49211,50,Otro,Puebla
0000049212,Cliente_49212,52,Masculino,Guadalajara
0000049213,Cliente_49213,42,Masculino,Guadalajara
0000049214,Cliente_49214,53,Femenino,Tijuana
0000049215,Cliente_49215,24,Femenino,Monterrey
0000015706,Cliente_49216,51,Masculino,Cdmx
0000049217,Cliente_49217,38,Masculino,Cdmx
0000049218,Cliente_49218,54,Otro,Cdmx
0000049219,Cliente_49219,51,Masculino,Cdmx
0000049220,Cliente_49220,58,Femenino,Guadalajara
0000015766,Cliente_49221,28,Otro,Cdmx
0000049222,Cliente_49222,47,Otro,Tijuana
0000049223,Cliente_49223,35,Masculino,Guadalajara
0000049224,Cliente_49224,57,Otro,Guadalajara
0000049225,Cliente_49225,28,Femenino,Guadalajara
0000049226,Cliente_49226,18,Otro,Guadalajara
0000049227,Cliente_49227,45,Otro,Tijuana
0000049228,Cliente_49228,56,Masculino,Puebla
0000049229,Cliente_49229,24,Femenino,Puebla
0000049230,Cliente_49230,54,Otro,Tijuana
0000049231,Cliente_49231,56,Femenino,Monterrey
0000049232,Cliente_49232,33,Otro,Puebla
0000049233,Cliente_49233,26,Otro,Guadalajara
0000049234,Cliente_49234,41,Otro,Monterrey
0000049235,Cliente_49235,47,Femenino,Puebla
0000049236,Cliente_49236,28,Otro,Puebla
0000049237,Cliente_49237,32,Masculino,Puebla
0000049238,Cliente_49238,48,Femenino,Tijuana
0000049239,Cliente_49239,39,Masculino,Cdmx
0000049240,Cliente_49240,23,Otro,Tijuana
0000049241,Cliente_49241,32,Masculino,Puebla
0000049242,Cliente_49242,67,Otro,Puebla
0000049243,Cliente_49243,25,Masculino,Puebla
0000049244,Cliente_49244,19,Otro,Tijuana
0000049245,Cliente_49245,59,Masculino,Monterrey
0000049246,Cliente_49246,32,Masculino,Tijuana
0000049247,Cliente_49247,18,Otro,Guadalajara
0000049248,Cliente_49248,25,Masculino,Monterrey
0000049249,Cliente_49249,36,Femenino,Monterrey
0000049250,Cliente_49250,48,Femenino,Puebla
0000049251,Cliente_49251,22,Otro,Guadalajara
0000049252,Cliente_49252,33,Otro,Cdmx
0000049253,Cliente_49253,52,Femenino,Guadalajara
0000049254,Cliente_49254,27,Femenino,Guadalajara
0000049255,Cliente_49255,62,Masculino,Tijuana
0000049256,Cliente_49256,18,Masculino,Monterrey
0000049257,Cliente_49257,59,Femenino,Tijuana
0000049258,Cliente_49258,63,Otro,Monterrey
0000049259,Cliente_49259,37,Otro,Monterrey
0000049260,Cliente_49260,45,Femenino,Guadalajara
0000049262,Cliente_49262,37,Femenino,Tijuana
0000049263,Cliente_49263,58,Otro,Monterrey
0000049264,Cliente_49264,30,Otro,Puebla
0000049265,Cliente_49265,32,Femenino,Guadalajara
0000049266,Cliente_49266,37,Masculino,Cdmx
0000049267,Cliente_49267,40,Femenino,Cdmx
0000049268,Cliente_49268,30,Masculino,Guadalajara
0000049269,Cliente_49269,49,Masculino,Guadalajara
0000049270,Cliente_49270,50,Masculino,Tijuana
0000049271,Cliente_49271,53,Femenino,Tijuana
0000049272,Cliente_49272,67,Femenino,Monterrey
0000049273,Cliente_49273,50,Otro,Tijuana
0000049274,Cliente_49274,26,Femenino,Tijuana
0000049275,Cliente_49275,39,Otro,Monterrey
0000049276,Cliente_49276,28,Femenino,Cdmx
0000049277,Cliente_49277,69,Masculino,Guadalajara
0000049278,Cliente_49278,21,Femenino,Cdmx
0000049279,Cliente_49279,48,Femenino,Monterrey
0000049280,Cliente_49280,29,Otro,Tijuana
0000049281,Cliente_49281,50,Femenino,Monterrey
0000049282,Cliente_49282,40,Otro,Cdmx
0000049283,Cliente_49283,51,Otro,Guadalajara
0000049284,Cliente_49284,63,Masculino,Monterrey
0000049285,Cliente_49285,67,Otro,Puebla
0000049286,Cliente_49286,63,Masculino,Puebla
0000049287,Cliente_49287,35,Otro,Monterrey
0000049288,Cliente_49288,50,Masculino,Puebla
0000049289,Cliente_49289,21,Otro,Puebla
0000049290,Cliente_49290,34,Otro,Cdmx
0000049291,Cliente_49291,25,Femenino,Puebla
0000049292,Cliente_49292,63,Otro,Guadalajara
0000049293,Cliente_49293,48,Femenino,Puebla
0000049294,Cliente_49294,59,Masculino,Cdmx
0000049295,Cliente_49295,41,Masculino,Tijuana
0000049296,Cliente_49296,56,Femenino,Monterrey
0000049297,Cliente_49297,51,Masculino,Tijuana
0000049298,Cliente_49298,54,Femenino,Cdmx
0000049299,Cliente_49299,38,Femenino,Guadalajara
0000049300,Cliente_49300,18,Otro,Monterrey
0000049301,Cliente_49301,66,Otro,Monterrey
0000049302,Cliente_49302,32,Femenino,Puebla
0000049303,Cliente_49303,46,Otro,Guadalajara
0000049304,Cliente_49304,55,Femenino,Monterrey
0000049305,Cliente_49305,58,Otro,Tijuana
0000049306,Cliente_49306,62,Otro,Cdmx
0000049307,Cliente_49307,61,Masculino,Tijuana
0000049308,Cliente_49308,23,Masculino,Cdmx
0000049309,Cliente_49309,37,Otro,Monterrey
